SUPPLIER SAMPLE NAME	SERIES	ASP-PROJ CODE-COUNTRY CODE-MMYY-PLATENO	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	ORGANISM_PART	CATCH_ID	ORDER_OR_GROUP	FAMILY	GENUS	SCIENTIFIC_NAME	LIFESTAGE	SEX	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HABITAT	TIME_OF_COLLECTION	TIME_OF_COLLECTION.1	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	IDENTIFIED_HOW	PRESERVATION_APPROACH	PRESERVATIVE_SOLUTION	TIME_ELAPSED_FROM_COLLECTION_TO_PRESERVATION	DATE_OF_PRESERVATION	HAZARD_GROUP	REGULATORY_COMPLIANCE	VOUCHER_ID	TEMP.(°C)	HUMIDITY_(%)	WIND_DIRECTION	WIND SPEED_(km/h)	GUST SPEED_(km/h) 	RAINFALL_(mm)	SOLAR_RADIATION_(W/m²)	COLLECTED_BY	COLLECTOR_AFFILIATION	IDENTIFIED_BY	IDENTIFIER_AFFILIATION	PRESERVED_BY	PRESERVER_AFFILIATION	DATE_RECEIVED	ARRIVAL_CONDITION	SAMPLE_TYPE	PARTNER_PLATE_ID	MOSQUITO_PLATE_ID	MOSQUITO_WELL_ID	DATE_OF_DNA_EXTRACTION	ETHANOL REMOVED	BUFFER	BUFFER VOL ADDED	SAMPLE_VOLUME	DNA_STOCK_PLATE_BARCODE	DNA_STOCK_WELL_ID	DNA_QUANTIFICATION_METHOD	DNA_STOCK_CONCENTRATION	DNA_DIL_PLATE_BARCODE	DILUTION	VOL_STOCK_DNA	VOL_WATER	TOTAL_DIL_VOL	SCIOPS_PLATE_ID	SCIOPS_STUDY_ID	SCIOPS_PROJECT_ID	PARENT_RT_TICKET_NUMBER	CHILD_RT_TICKET_NUMBER	SCIOPS_MANIFEST_NUMBER	MANIFEST_SENT_TO_SCIOPS	SAMPLES_SUBMITTED_TO_SCIOPS	s_Sample	assigned	res_coarse	res_int	res_fine	n_mosquito_targets	mosquito_reads	mean_mosquito_haps	n_multiallelic	VAE_species	species_call	call_method
DN806237E_A1	577.0	ASP-BUMI-BF-2103-07	PLATE7	A1	WHOLE_ORGANISM	Tube93	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-350	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	A1	20210429	Y	C	60.0	20.0	MOZZ00000952A	A1	PICOGREEN	4.727	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_A1	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	18597.0	1.4333333333333333	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806237E_B1	578.0	ASP-BUMI-BF-2103-07	PLATE7	B1	WHOLE_ORGANISM	Tube93	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-350	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	B1	20210429	Y	C	60.0	20.0	MOZZ00000952A	B1	PICOGREEN	16.977999999999998	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_B1	True	Pyretophorus_series	Anopheles_gambiae_complex		61.0	41350.0	1.4754098360655739	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806237E_C1	579.0	ASP-BUMI-BF-2103-07	PLATE7	C1	WHOLE_ORGANISM	Tube93	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-350	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	C1	20210429	Y	C	60.0	20.0	MOZZ00000952A	C1	PICOGREEN	19.623	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_C1	True	Pyretophorus_series	Anopheles_gambiae_complex		61.0	25540.0	1.5737704918032787	2.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806237E_D1	580.0	ASP-BUMI-BF-2103-07	PLATE7	D1	WHOLE_ORGANISM	Tube93	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-350	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	D1	20210429	Y	C	60.0	20.0	MOZZ00000952A	D1	PICOGREEN	27.131	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_D1	True	Pyretophorus_series	Anopheles_gambiae_complex		61.0	37336.0	1.6065573770491803	2.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806237E_E1	581.0	ASP-BUMI-BF-2103-07	PLATE7	E1	WHOLE_ORGANISM	Tube94	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-338	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	E1	20210429	Y	C	60.0	20.0	MOZZ00000952A	E1	PICOGREEN	21.858	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_E1	True	Pyretophorus_series	Anopheles_gambiae_complex		61.0	26934.0	1.5901639344262295	1.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806237E_F1	582.0	ASP-BUMI-BF-2103-07	PLATE7	F1	WHOLE_ORGANISM	Tube94	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-338	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	F1	20210429	Y	C	60.0	20.0	MOZZ00000952A	F1	PICOGREEN	51.378	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_F1	True	Pyretophorus_series	Anopheles_gambiae_complex		61.0	86435.0	1.5081967213114753	0.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806237E_G1	583.0	ASP-BUMI-BF-2103-07	PLATE7	G1	WHOLE_ORGANISM	Tube94	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-338	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	G1	20210429	Y	C	60.0	20.0	MOZZ00000952A	G1	PICOGREEN	54.705	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_G1	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	27538.0	1.65	0.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806237E_H1	584.0	ASP-BUMI-BF-2103-07	PLATE7	H1	WHOLE_ORGANISM	Tube95	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-337	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	H1	20210429	Y	C	60.0	20.0	MOZZ00000952A	H1	PICOGREEN	62.845	GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_H1	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	50270.0	1.4915254237288136	0.0	Anopheles_arabiensis	Anopheles_arabiensis	VAE
DN806237E_A2	585.0	ASP-BUMI-BF-2103-07	PLATE7	A2	WHOLE_ORGANISM	Tube95	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-337	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	A2	20210429	Y	C	60.0	20.0	MOZZ00000952A	A2			GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_A2	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	26638.0	1.5333333333333334	1.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806237E_B2	586.0	ASP-BUMI-BF-2103-07	PLATE7	B2	WHOLE_ORGANISM	Tube95	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-337	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	B2	20210429	Y	C	60.0	20.0	MOZZ00000952A	B2			GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_B2	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	24370.0	1.5254237288135593	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806237E_C2	587.0	ASP-BUMI-BF-2103-07	PLATE7	C2	WHOLE_ORGANISM	Tube95	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	Y	BF.SK.19-337	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | DEPARTEMENT DE KARANGASSO-SAMBLA | SOUROUKOUDINGAN	11.235433	-4.536547	RURAL AREA	6:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07	HG1	Y	NOT_APPLICABLE	23.088	93.6	164.3	0	11.77	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE7	MOZZ00000952A	C2	20210429	Y	C	60.0	20.0	MOZZ00000952A	C2			GDNA00000689A	1:10	2	18	20	DN806237E	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806237E_C2	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	17143.0	1.5666666666666667	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
